x,y
-0.185901,0.346825
-0.592951,-0.326588
-0.296475,0.336706
0.351762,-0.331647
-0.324119,-0.665823
-0.162059,0.167088
-0.081030,0.583544
-0.540515,-0.208228
-0.770257,-0.604114
-0.885129,-0.802057
-0.442564,0.098972
-0.221282,0.549486
-0.610641,-0.225257
-0.805321,-0.612629
-0.402660,0.193686
-0.701330,-0.403157
0.149335,-0.701579
0.574667,-0.850789
0.287334,0.074605
-0.356333,-0.462697
-0.678167,-0.731349
0.160917,-0.865674
0.580458,-0.932837
-0.209771,-0.966419
0.395115,-0.983209
-0.302443,-0.991605
0.348779,-0.995802
-0.325611,-0.997901
-0.162805,0.001049
0.418597,-0.499475
0.709299,-0.749738
-0.145351,-0.874869
-0.072675,0.062566
-0.536338,-0.468717
-0.768169,-0.734359
0.115916,-0.867179
-0.442042,-0.933590
0.278979,-0.966795
0.139489,0.016603
0.569745,-0.491699
-0.215128,-0.745849
-0.607564,-0.872925
0.196218,-0.936462
0.098109,0.031769
0.049055,0.515884
0.524527,-0.242058
0.262264,0.378971
0.131132,0.689486
0.065566,0.844743
-0.467217,-0.077629
-0.233609,0.461186
0.383196,-0.269407
0.191598,0.365296
0.595799,-0.317352
0.797899,-0.658676
-0.101050,-0.829338
-0.050525,0.085331
-0.025263,0.542666
0.487369,-0.228667
-0.256316,-0.614334
0.371842,-0.807167
-0.314079,-0.903583
-0.157039,0.048208
-0.078520,0.524104
-0.539260,-0.237948
0.230370,-0.618974
0.115185,0.190513
0.057593,0.595257
0.028796,0.797628
0.514398,-0.101186
-0.242801,-0.550593
-0.121400,0.224704
0.439300,-0.387648
0.719650,-0.693824
-0.140175,-0.846912
-0.070088,0.076544
-0.535044,-0.461728
-0.767522,-0.730864
-0.383761,0.134568
0.308120,-0.432716
0.654060,-0.716358
0.327030,0.141821
0.163515,0.570910
0.081757,0.785455
0.540879,-0.107272
-0.229561,-0.553636
-0.614780,-0.776818
-0.307390,0.111591
0.346305,-0.444205
0.173152,0.277898
0.586576,-0.361051
0.793288,-0.680526
-0.103356,-0.840263
-0.051678,0.079869
-0.025839,0.539934
0.487081,-0.230033
-0.256460,-0.615016
-0.628230,-0.807508
0.185885,-0.903754
0.592943,-0.951877
0.796471,-0.975939
0.398236,0.012031
-0.300882,-0.493985
-0.150441,0.253008
-0.075221,0.626504
-0.537610,-0.186748
-0.768805,-0.593374
-0.384403,0.203313
0.307799,-0.398344
0.653899,-0.699172
0.326950,0.150414
-0.336525,-0.424793
-0.168263,0.287604
0.415869,-0.356198
0.207934,0.321901
-0.396033,-0.339050
-0.698016,-0.669525
-0.349008,0.165238
-0.674504,-0.417381
-0.837252,-0.708691
0.081374,-0.854345
-0.459313,-0.927173
0.270343,-0.963586
-0.364828,-0.981793
0.317586,-0.990897
-0.341207,-0.995448
-0.670604,-0.997724
0.164698,-0.998862
0.582349,-0.999431
-0.208825,-0.999716
-0.604413,-0.999858
-0.802206,-0.999929
-0.401103,0.000036
-0.200552,0.500018
-0.100276,0.750009
-0.050138,0.875004
-0.025069,0.937502
-0.512534,-0.031249
-0.256267,0.484376
-0.128134,0.742188
-0.564067,-0.128906
-0.282033,0.435547
-0.641017,-0.282227
-0.820508,-0.641113
-0.910254,-0.820557
0.044873,-0.910278
0.022436,0.044861
0.511218,-0.477570
0.755609,-0.738785
0.877805,-0.869392
0.438902,0.065304
0.719451,-0.467348
0.859726,-0.733674
0.429863,0.133163
-0.285069,-0.433419
-0.642534,-0.716709
0.178733,-0.858355
-0.410634,-0.929177
-0.705317,-0.964589
-0.352658,0.017706
0.323671,-0.491147
0.661835,-0.745574
0.830918,-0.872787
0.415459,0.063607
0.207729,0.531803
-0.396135,-0.234098
-0.698068,-0.617049
-0.349034,0.191475
-0.674517,-0.404262
-0.837258,-0.702131
-0.918629,-0.851066
-0.459315,0.074467
0.270343,-0.462766
0.635171,-0.731383
0.817586,-0.865692
0.408793,0.067154
-0.295604,-0.466423
0.352198,-0.733211
0.176099,0.133394
-0.411950,-0.433303
-0.705975,-0.716651
-0.352988,0.141674
-0.676494,-0.429163
0.161753,-0.714581
-0.419123,-0.857291
-0.209562,0.071355
-0.604781,-0.464323
-0.302390,0.267839
-0.651195,-0.366081
-0.325598,0.316960
-0.162799,0.658480
0.418601,-0.170760
0.709300,-0.585380
0.854650,-0.792690
-0.072675,-0.896345
-0.536337,-0.948173
-0.268169,0.025914
-0.134084,0.512957
0.432958,-0.243522
0.716479,-0.621761
0.358239,0.189120
0.679120,-0.405440
-0.160440,-0.702720
-0.580220,-0.851360
-0.790110,-0.925680
-0.395055,0.037160
-0.197528,0.518580
-0.598764,-0.240710
0.200618,-0.620355
0.100309,0.189822
-0.449845,-0.405089
0.275077,-0.702544
-0.362461,-0.851272
-0.681231,-0.925636
-0.340615,0.037182
-0.670308,-0.481409
-0.335154,0.259295
-0.667577,-0.370352
-0.333788,0.314824
0.333106,-0.342588
-0.333447,-0.671294
-0.166724,0.164353
0.416638,-0.417824
0.208319,0.291088
0.604160,-0.354456
0.302080,0.322772
-0.348960,-0.338614
-0.174480,0.330693
-0.087240,0.665347
-0.543620,-0.167327
-0.771810,-0.583663
-0.385905,0.208168
-0.192953,0.604084
-0.096476,0.802042
0.451762,-0.098979
-0.274119,-0.549489
-0.137060,0.225255
-0.568530,-0.387372
-0.284265,0.306314
-0.142132,0.653157
-0.071066,0.826578
-0.035533,0.913289
0.482233,-0.043355
0.741117,-0.521678
-0.129442,-0.760839
-0.564721,-0.880419
0.217640,-0.940210
0.608820,-0.970105
-0.195590,-0.985052
-0.597795,-0.992526
-0.798898,-0.996263
-0.399449,0.001868
-0.199724,0.500934
-0.099862,0.750467
-0.049931,0.875234
-0.524966,-0.062383
-0.262483,0.468808
-0.131241,0.734404
-0.065621,0.867202
-0.032810,0.933601
0.483595,-0.033199
-0.258203,-0.516600
0.370899,-0.758300
0.685449,-0.879150
-0.157275,-0.939575
-0.078638,0.030213
0.460681,-0.484894
0.230341,0.257553
0.115170,0.628777
0.057585,0.814388
0.028793,0.907194
-0.485604,-0.046403
-0.242802,0.476799
-0.621401,-0.261601
0.189300,-0.630800
-0.405350,-0.815400
-0.202675,0.092300
0.398662,-0.453850
-0.300669,-0.726925
-0.150334,0.136537
-0.075167,0.568269
0.462416,-0.215866
0.731208,-0.607933
0.865604,-0.803966
-0.067198,-0.901983
0.466401,-0.950992
0.733201,-0.975496
0.866600,-0.987748
0.933300,-0.993874
0.466650,0.003063
0.233325,0.501532
-0.383337,-0.249234
-0.191669,0.375383
-0.095834,0.687691
-0.047917,0.843846
-0.023959,0.921923
-0.511979,-0.039039
0.244010,-0.519519
0.622005,-0.759760
-0.188997,-0.879880
-0.094499,0.060060
-0.047249,0.530030
-0.523625,-0.234985
-0.261812,0.382508
-0.130906,0.691254
-0.565453,-0.154373
-0.782727,-0.577187
-0.391363,0.211407
0.304318,-0.394297
-0.347841,-0.697148
-0.673920,-0.848574
-0.336960,0.075713
-0.668480,-0.462144
0.165760,-0.731072
0.082880,0.134464
0.041440,0.567232
0.020720,0.783616
0.510360,-0.108192
0.255180,0.445904
0.627590,-0.277048
0.813795,-0.638524
0.906897,-0.819262
-0.046551,-0.909631
-0.023276,0.045185
-0.011638,0.522592
0.494181,-0.238704
-0.252909,-0.619352
-0.126455,0.190324
0.436773,-0.404838
0.218386,0.297581
-0.390807,-0.351209
-0.195403,0.324395
0.402298,-0.337802
0.201149,0.331099
0.100575,0.665549
0.550287,-0.167225
-0.224856,-0.583613
-0.112428,0.208194
0.443786,-0.395903
0.221893,0.302048
0.610946,-0.348976
0.305473,0.325512
0.652737,-0.337244
0.326368,0.331378
-0.336816,-0.334311
-0.168408,0.332845
-0.584204,-0.333578
-0.792102,-0.666789
0.103949,-0.833394
-0.448025,-0.916697
-0.224013,0.041651
0.387994,-0.479174
-0.306003,-0.739587
0.346998,-0.869794
0.173499,0.065103
0.586750,-0.467448
0.793375,-0.733724
-0.103313,-0.866862
-0.551656,-0.933431
-0.275828,0.033284
-0.637914,-0.483358
-0.818957,-0.741679
0.090521,-0.870839
-0.454739,-0.935420
0.272630,-0.967710
0.636315,-0.983855
0.818158,-0.991927
-0.090921,-0.995964
-0.045461,0.002018
0.477270,-0.498991
0.238635,0.250505
0.119317,0.625252
0.559659,-0.187374
0.779829,-0.593687
0.889915,-0.796843
0.944957,-0.898422
-0.027521,-0.949211
0.486239,-0.974605
0.243120,0.012697
0.121560,0.506349
-0.439220,-0.246826
-0.719610,-0.623413
0.140195,-0.811706
-0.429903,-0.905853
-0.214951,0.047073
-0.607476,-0.476463
-0.303738,0.261768
-0.151869,0.630884
0.424066,-0.184558
-0.287967,-0.592279
0.356016,-0.796139
0.678008,-0.898070
0.839004,-0.949035
-0.080498,-0.974517
0.459751,-0.987259
0.729876,-0.993629
0.864938,-0.996815
0.432469,0.001593
-0.283766,-0.499204
-0.141883,0.250398
0.429059,-0.374801
0.214529,0.312600
-0.392735,-0.343700
-0.696368,-0.671850
-0.848184,-0.835925
-0.424092,0.082037
-0.712046,-0.458981
-0.856023,-0.729491
0.071989,-0.864745
-0.464006,-0.932373
-0.232003,0.033814
-0.116001,0.516907
-0.558001,-0.241547
-0.779000,-0.620773
0.110500,-0.810387
-0.444750,-0.905193
-0.722375,-0.952597
-0.861188,-0.976298
0.069406,-0.988149
0.534703,-0.994075
0.267352,0.002963
0.133676,0.501481
-0.433162,-0.249259
-0.716581,-0.624630
0.141709,-0.812315
-0.429145,-0.906157
-0.714573,-0.953079
-0.357286,0.023461
0.321357,-0.488270
0.660678,-0.744135
0.330339,0.127933
0.665170,-0.436034
-0.167415,-0.718017
-0.583708,-0.859008
0.208146,-0.929504
-0.395927,-0.964752
0.302037,-0.982376
-0.348982,-0.991188
0.325509,-0.995594
0.662755,-0.997797
0.831377,-0.998899
0.415689,0.000551
-0.292156,-0.499725
-0.646078,-0.749862
0.176961,-0.874931
0.588481,-0.937466
-0.205760,-0.968733
-0.102880,0.015634
0.448560,-0.492183
0.224280,0.253908
0.612140,-0.373046
0.806070,-0.686523
0.903035,-0.843261
0.451518,0.078369
-0.274241,-0.460815
-0.637121,-0.730408
0.181440,-0.865204
-0.409280,-0.932602
-0.204640,0.033699
0.397680,-0.483150
0.698840,-0.741575
0.849420,-0.870788
0.424710,0.064606
0.712355,-0.467697
-0.143823,-0.733848
-0.071911,0.133076
-0.035956,0.566538
-0.517978,-0.216731
-0.258989,0.391634
-0.629494,-0.304183
-0.314747,0.347909
-0.157374,0.673954
0.421313,-0.163023
0.710657,-0.581511
0.855328,-0.790756
0.427664,0.104622
0.713832,-0.447689
-0.143084,-0.723844
-0.071542,0.138078
-0.035771,0.569039
-0.517885,-0.215481
0.241057,-0.607740
0.120529,0.196130
0.560264,-0.401935
0.280132,0.299032
0.140066,0.649516
0.070033,0.824758
0.035017,0.912379
0.017508,0.956190
-0.491246,-0.021905
-0.745623,-0.510953
-0.372811,0.244524
-0.186406,0.622262
-0.593203,-0.188869
-0.796601,-0.594435
-0.898301,-0.797217
-0.949150,-0.898609
-0.974575,-0.949304
-0.987288,-0.974652
-0.993644,-0.987326
-0.496822,0.006337
0.251589,-0.496832
0.125795,0.251584
0.062897,0.625792
-0.468551,-0.187104
-0.234276,0.406448
0.382862,-0.296776
0.191431,0.351612
-0.404284,-0.324194
-0.202142,0.337903
0.398929,-0.331048
0.199464,0.334476
0.599732,-0.332762
0.299866,0.333619
-0.350067,-0.333191
-0.675033,-0.666595
-0.337517,0.166702
-0.168758,0.583351
-0.084379,0.791676
-0.042190,0.895838
0.478905,-0.052081
0.739453,-0.526041
0.369726,0.236980
0.184863,0.618490
-0.407568,-0.190755
0.296216,-0.595378
0.148108,0.202311
0.074054,0.601156
0.037027,0.800578
0.018513,0.900289
-0.490743,-0.049856
0.254628,-0.524928
0.627314,-0.762464
-0.186343,-0.881232
-0.593171,-0.940616
-0.296586,0.029692
-0.148293,0.514846
-0.574146,-0.242577
-0.287073,0.378712
-0.143537,0.689356
0.428232,-0.155322
-0.285884,-0.577661
-0.642942,-0.788831
-0.821471,-0.894415
0.089264,-0.947208
-0.455368,-0.973604
-0.227684,0.013198
0.386158,-0.493401
0.693079,-0.746700
-0.153460,-0.873350
-0.076730,0.063325
-0.538365,-0.468338
0.230817,-0.734169
0.115409,0.132916
0.557704,-0.433542
-0.221148,-0.716771
0.389426,-0.858386
-0.305287,-0.929193
-0.652643,-0.964596
-0.826322,-0.982298
0.086839,-0.991149
-0.456580,-0.995575
-0.228290,0.002213
0.385855,-0.498894
0.192927,0.250553
0.096464,0.625277
-0.451768,-0.187362
0.274116,-0.593681
0.137058,0.203160
0.068529,0.601580
0.534264,-0.199210
0.767132,-0.599605
-0.116434,-0.799803
0.441783,-0.899901
0.220892,0.050049
0.610446,-0.474975
0.805223,-0.737488
0.402611,0.131256
0.201306,0.565628
0.100653,0.782814
0.050326,0.891407
-0.474837,-0.054296
0.262582,-0.527148
0.631291,-0.763574
-0.184355,-0.881787
-0.592177,-0.940894
-0.296089,0.029553
-0.648044,-0.485223
-0.824022,-0.742612
-0.912011,-0.871306
-0.456006,0.064347
-0.228003,0.532174
-0.114001,0.766087
-0.557001,-0.116957
-0.778500,-0.558478
0.110750,-0.779239
0.555375,-0.889620
0.777687,-0.944810
0.888844,-0.972405
-0.055578,-0.986202
-0.527789,-0.993101
-0.763895,-0.996551
0.118053,-0.998275
0.559026,-0.999138
0.779513,-0.999569
-0.110243,-0.999784
-0.055122,0.000108
-0.527561,-0.499946
0.236220,-0.749973
0.618110,-0.874987
0.809055,-0.937493
0.404527,0.031253
-0.297736,-0.484373
-0.148868,0.257813
0.425566,-0.371093
-0.287217,-0.685547
-0.143609,0.157227
-0.071804,0.578613
-0.535902,-0.210693
-0.267951,0.394653
0.366024,-0.302673
-0.316988,-0.651337
-0.658494,-0.825668
-0.329247,0.087166
-0.164623,0.543583
-0.582312,-0.228209
0.208844,-0.614104
0.604422,-0.807052
-0.197789,-0.903526
-0.598894,-0.951763
-0.299447,0.024118
-0.649724,-0.487941
-0.824862,-0.743970
0.087569,-0.871985
0.043785,0.064007
0.521892,-0.467996
0.760946,-0.733998
0.380473,0.133001
-0.309763,-0.433500
-0.154882,0.283250
-0.577441,-0.358375
-0.788720,-0.679187
0.105640,-0.839594
0.052820,0.080203
-0.473590,-0.459898
0.263205,-0.729949
0.131602,0.135025
0.565801,-0.432487
-0.217099,-0.716244
0.391450,-0.858122
0.195725,0.070939
0.097863,0.535470
-0.451069,-0.232265
0.274466,-0.616133
0.137233,0.191934
-0.431384,-0.404033
-0.715692,-0.702017
-0.857846,-0.851008
-0.928923,-0.925504
0.035539,-0.962752
0.517769,-0.981376
0.258885,0.009312
0.629442,-0.495344
0.314721,0.252328
0.157361,0.626164
-0.421320,-0.186918
-0.210660,0.406541
-0.605330,-0.296730
-0.302665,0.351635
0.348668,-0.324182
0.674334,-0.662091
-0.162833,-0.831046
0.418583,-0.915523
-0.290708,-0.957761
-0.145354,0.021119
-0.572677,-0.489440
0.213661,-0.744720
0.606831,-0.872360
0.303415,0.063820
0.651708,-0.468090
0.825854,-0.734045
0.412927,0.132977
0.706463,-0.433511
0.853232,-0.716756
0.926616,-0.858378
0.463308,0.070811
0.231654,0.535406
0.115827,0.767703
-0.442087,-0.116149
-0.221043,0.441926
0.389478,-0.279037
0.194739,0.360481
0.097370,0.680241
-0.451315,-0.159880
-0.725658,-0.579940
-0.862829,-0.789970
0.068586,-0.894985
0.534293,-0.947492
-0.232854,-0.973746
0.383573,-0.986873
-0.308213,-0.993437
0.345893,-0.996718
-0.327053,-0.998359
-0.163527,0.000820
0.418237,-0.499590
0.209118,0.250205
-0.395441,-0.374897
-0.197720,0.312551
-0.098860,0.656276
0.450570,-0.171862
0.725285,-0.585931
-0.137358,-0.792966
0.431321,-0.896483
-0.284339,-0.948241
0.357830,-0.974121
-0.321085,-0.987060
-0.660542,-0.993530
-0.330271,0.003235
-0.165136,0.501617
0.417432,-0.249191
0.708716,-0.624596
0.854358,-0.812298
-0.072821,-0.906149
-0.036410,0.046926
-0.018205,0.523463
0.490897,-0.238269
0.745449,-0.619134
0.872724,-0.809567
0.436362,0.095216
0.218181,0.547608
0.109091,0.773804
-0.445455,-0.113098
-0.722727,-0.556549
-0.861364,-0.778274
0.069318,-0.889137
-0.465341,-0.944569
-0.732670,-0.972284
-0.866335,-0.986142
0.066832,-0.993071
0.033416,0.003464
0.016708,0.501732
0.508354,-0.249134
-0.245823,-0.624567
-0.122911,0.187717
-0.561456,-0.406142
-0.780728,-0.703071
0.109636,-0.851535
-0.445182,-0.925768
-0.722591,-0.962884
-0.861295,-0.981442
0.069352,-0.990721
0.534676,-0.995360
0.267338,0.002320
0.633669,-0.498840
0.316835,0.250580
0.158417,0.625290
-0.420791,-0.187355
-0.710396,-0.593678
-0.855198,-0.796839
0.072401,-0.898419
-0.463799,-0.949210
-0.231900,0.025395
-0.115950,0.512698
-0.057975,0.756349
-0.028987,0.878174
-0.514494,-0.060913
-0.757247,-0.530456
-0.878623,-0.765228
0.060688,-0.882614
0.030344,0.058693
0.515172,-0.470654
0.757586,-0.735327
-0.121207,-0.867663
-0.060603,0.066168
0.469698,-0.466916
-0.265151,-0.733458
-0.632575,-0.866729
-0.816288,-0.933364
-0.908144,-0.966682
0.045928,-0.983341
0.022964,0.008329
0.511482,-0.495835
0.755741,-0.747918
0.877871,-0.873959
0.438935,0.063021
0.219468,0.531510
-0.390266,-0.234245
0.304867,-0.617122
-0.347567,-0.808561
0.326217,-0.904281
-0.336892,-0.952140
0.331554,-0.976070
0.165777,0.011965
0.082889,0.505982
0.541444,-0.247009
0.270722,0.376496
-0.364639,-0.311752
-0.682319,-0.655876
-0.341160,0.172062
-0.170580,0.586031
0.414710,-0.206985
0.707355,-0.603492
-0.146322,-0.801746
-0.573161,-0.900873
-0.286581,0.049563
0.356710,-0.475218
0.178355,0.262391
0.089177,0.631195
0.544589,-0.184402
0.772294,-0.592201
0.886147,-0.796101
0.943074,-0.898050
0.471537,0.050975
-0.264232,-0.474513
-0.132116,0.262744
-0.066058,0.631372
-0.533029,-0.184314
0.233486,-0.592157
0.116743,0.203921
0.058371,0.601961
0.029186,0.800980
0.014593,0.900490
0.007296,0.950245
0.503648,-0.024877
-0.248176,-0.512439
-0.624088,-0.756219
0.187956,-0.878110
-0.406022,-0.939055
0.296989,-0.969527
0.648495,-0.984764
0.324247,0.007618
0.162124,0.503809
0.581062,-0.248095
0.790531,-0.624048
0.895265,-0.812024
0.447633,0.093988
0.723816,-0.453006
-0.138092,-0.726503
0.430954,-0.863251
0.215477,0.068374
-0.392261,-0.465813
-0.696131,-0.732906
-0.848065,-0.866453
-0.924033,-0.933227
0.037984,-0.966613
0.018992,0.016693
-0.490504,-0.491653
-0.245252,0.254173
-0.622626,-0.372913
-0.311313,0.313543
-0.655657,-0.343228
-0.827828,-0.671614
-0.413914,0.164193
-0.206957,0.582096
0.396521,-0.208952
-0.301739,-0.604476
-0.150870,0.197762
-0.075435,0.598881
0.462283,-0.200559
0.731141,-0.600280
-0.134429,-0.800140
-0.567215,-0.900070
-0.283607,0.049965
-0.641804,-0.475017
0.179098,-0.737509
0.589549,-0.868754
0.794775,-0.934377
0.397387,0.032811
0.698694,-0.483594
0.349347,0.258203
-0.325327,-0.370899
-0.162663,0.314551
0.418668,-0.342725
-0.290666,-0.671362
-0.645333,-0.835681
0.177334,-0.917841
-0.411333,-0.958920
0.294333,-0.979460
0.147167,0.010270
-0.426417,-0.494865
-0.213208,0.252567
-0.606604,-0.373716
-0.303302,0.313142
-0.651651,-0.343429
-0.325826,0.328285
-0.662913,-0.335857
-0.331456,0.332071
0.334272,-0.333964
0.167136,0.333018
-0.416432,-0.333491
-0.208216,0.333254
-0.104108,0.666627
-0.052054,0.833314
0.473973,-0.083343
0.236986,0.458328
-0.381507,-0.270836
0.309247,-0.635418
0.154623,0.182291
0.577312,-0.408854
0.788656,-0.704427
0.894328,-0.852214
0.947164,-0.926107
0.473582,0.036947
-0.263209,-0.481527
0.368395,-0.740763
0.184198,0.129618
0.092099,0.564809
0.546049,-0.217595
-0.226975,-0.608798
-0.113488,0.195601
-0.056744,0.597801
0.471628,-0.201100
0.735814,-0.600550
0.367907,0.199725
0.683954,-0.400137
-0.158023,-0.700069
-0.079012,0.149966
-0.039506,0.574983
-0.519753,-0.212509
-0.259876,0.393746
0.370062,-0.303127
0.685031,-0.651564
0.342515,0.174218
-0.328742,-0.412891
-0.164371,0.293555
-0.082186,0.646777
-0.041093,0.823389
-0.520546,-0.088306
-0.260273,0.455847
-0.130137,0.727924
-0.065068,0.863962
-0.032534,0.931981
-0.516267,-0.034010
-0.758134,-0.517005
-0.879067,-0.758502
-0.439533,0.120749
0.280233,-0.439626
-0.359883,-0.719813
0.320058,-0.859906
-0.339971,-0.929953
-0.169985,0.035023
-0.584993,-0.482488
0.207504,-0.741244
0.103752,0.129378
-0.448124,-0.435311
-0.724062,-0.717656
-0.862031,-0.858828
0.068984,-0.929414
-0.465508,-0.964707
-0.732754,-0.982353
-0.866377,-0.991177
-0.933188,-0.995588
0.033406,-0.997794
0.516703,-0.998897
0.258351,0.000551
0.629176,-0.499724
0.314588,0.250138
-0.342706,-0.374931
-0.171353,0.312534
-0.085677,0.656267
-0.542838,-0.171866
-0.271419,0.414067
-0.135710,0.707033
-0.067855,0.853517
-0.533927,-0.073242
-0.266964,0.463379
-0.133482,0.731690
-0.566741,-0.134155
-0.283370,0.432922
-0.141685,0.716461
0.429157,-0.141769
0.714579,-0.570885
-0.142711,-0.785442
0.428645,-0.892721
0.714322,-0.946361
-0.142839,-0.973180
-0.071419,0.013410
0.464290,-0.493295
0.232145,0.253352
-0.383927,-0.373324
-0.191964,0.313338
-0.595982,-0.343331
0.202009,-0.671665
-0.398995,-0.835833
-0.699498,-0.917916
0.150251,-0.958958
0.075126,0.020521
-0.462437,-0.489740
-0.731219,-0.744870
-0.365609,0.127565
-0.182805,0.563783
0.408598,-0.218109
-0.295701,-0.609054
0.352149,-0.804527
-0.323925,-0.902264
-0.661963,-0.951132
-0.830981,-0.975566
-0.415491,0.012217
-0.207745,0.506109
-0.103873,0.753054
0.448064,-0.123473
-0.275968,-0.561736
0.362016,-0.780868
0.681008,-0.890434
0.340504,0.054783
0.170252,0.527391
0.085126,0.763696
0.042563,0.881848
0.021281,0.940924
0.010641,0.970462
-0.494680,-0.014769
-0.747340,-0.507385
-0.373670,0.246308
-0.186835,0.623154
0.406583,-0.188423
0.703291,-0.594212
-0.148354,-0.797106
-0.074177,0.101447
0.462911,-0.449276
0.731456,-0.724638
0.365728,0.137681
0.682864,-0.431160
0.341432,0.284420
0.170716,0.642210
-0.414642,-0.178895
-0.707321,-0.589447
0.146339,-0.794724
-0.426830,-0.897362
-0.213415,0.051319
0.393292,-0.474340
0.196646,0.262830
0.598323,-0.368585
0.799162,-0.684293
0.399581,0.157854
-0.300210,-0.421073
0.349895,-0.710537
-0.325052,-0.855268
-0.662526,-0.927634
-0.331263,0.036183
0.334368,-0.481909
0.167184,0.259046
0.083592,0.629523
0.041796,0.814761
0.520898,-0.092619
0.760449,-0.546310
0.880225,-0.773155
0.440112,0.113423
-0.279944,-0.443289
-0.139972,0.278356
-0.069986,0.639178
-0.534993,-0.180411
-0.267496,0.409794
-0.133748,0.704897
0.433126,-0.147551
0.216563,0.426224
0.108281,0.713112
0.054141,0.856556
0.527070,-0.071722
0.263535,0.464139
0.631768,-0.267930
0.315884,0.366035
-0.342058,-0.316983
0.328971,-0.658491
0.664485,-0.829246
0.332243,0.085377
0.166121,0.542689
0.083061,0.771344
0.041530,0.885672
-0.479235,-0.057164
-0.239617,0.471418
-0.119809,0.735709
-0.559904,-0.132145
-0.779952,-0.566073
-0.889976,-0.783036
-0.944988,-0.891518
0.027506,-0.945759
0.513753,-0.972880
0.256876,0.013560
0.128438,0.506780
0.564219,-0.246610
0.282110,0.376695
-0.358945,-0.311652
-0.179473,0.344174
-0.089736,0.672087
-0.544868,-0.163957
-0.772434,-0.581978
-0.886217,-0.790989
0.056891,-0.895495
0.028446,0.052253
-0.485777,-0.473874
-0.742889,-0.736937
-0.871444,-0.868468
0.064278,-0.934234
0.032139,0.032883
0.016069,0.516441
0.008035,0.758221
0.504017,-0.120890
0.252009,0.439555
0.126004,0.719778
0.063002,0.859889
0.531501,-0.070056
-0.234249,-0.535028
-0.617125,-0.767514
0.191438,-0.883757
0.595719,-0.941878
0.297859,0.029061
-0.351070,-0.485470
0.324465,-0.742735
0.162232,0.128633
-0.418884,-0.435684
-0.709442,-0.717842
-0.854721,-0.858921
0.072640,-0.929460
0.536320,-0.964730
0.268160,0.017635
0.134080,0.508817
0.067040,0.754409
0.533520,-0.122796
0.766760,-0.561398
-0.116620,-0.780699
-0.558310,-0.890349
-0.779155,-0.945175
0.110422,-0.972587
-0.444789,-0.986294
-0.722394,-0.993147
-0.361197,0.003427
-0.180599,0.501713
0.409701,-0.249143
0.704850,-0.624572
0.352425,0.187714
0.176213,0.593857
0.588106,-0.203071
-0.205947,-0.601536
0.397027,-0.800768
0.698513,-0.900384
0.849257,-0.950192
0.924628,-0.975096
-0.037686,-0.987548
-0.018843,0.006226
-0.009421,0.503113
0.495289,-0.248443
0.747645,-0.624222
0.873822,-0.812111
0.936911,-0.906055
0.968456,-0.953028
-0.015772,-0.976514
-0.007886,0.011743
0.496057,-0.494128
0.748028,-0.747064
-0.125986,-0.873532
0.437007,-0.936766
-0.281496,-0.968383
-0.640748,-0.984192
-0.320374,0.007904
-0.660187,-0.496048
0.169906,-0.748024
0.084953,0.125988
0.042477,0.562994
0.021238,0.781497
0.510619,-0.109251
-0.244690,-0.554626
-0.622345,-0.777313
-0.811173,-0.888656
0.094414,-0.944328
0.547207,-0.972164
0.773603,-0.986082
0.386802,0.006959
0.693401,-0.496521
-0.153300,-0.748260
0.423350,-0.874130
0.711675,-0.937065
0.855838,-0.968533
0.427919,0.015734
0.213959,0.507867
-0.393020,-0.246067
-0.196510,0.376967
-0.098255,0.688483
-0.049128,0.844242
-0.524564,-0.077879
0.237718,-0.538940
0.618859,-0.769470
-0.190570,-0.884735
-0.595285,-0.942367
-0.797643,-0.971184
0.101179,-0.985592
0.050589,0.007204
-0.474705,-0.496398
-0.737353,-0.748199
0.131324,-0.874099
0.065662,0.062950
0.532831,-0.468525
-0.233585,-0.734262
-0.616792,-0.867131
-0.808396,-0.933566
-0.904198,-0.966783
-0.952099,-0.983391
0.023950,-0.991696
0.011975,0.004152
0.505988,-0.497924
0.752994,-0.748962
0.376497,0.125519
0.188248,0.562760
0.594124,-0.218620
-0.202938,-0.609310
-0.101469,0.195345
-0.050734,0.597672
-0.525367,-0.201164
-0.762684,-0.600582
-0.381342,0.199709
-0.190671,0.599855
-0.595335,-0.200073
-0.797668,-0.600036
-0.898834,-0.800018
-0.449417,0.099991
0.275292,-0.450005
-0.362354,-0.725002
0.318823,-0.862501
0.159411,0.068749
0.579706,-0.465625
-0.210147,-0.732813
-0.105074,0.133594
-0.052537,0.566797
-0.526268,-0.216602
0.236866,-0.608301
-0.381567,-0.804150
-0.190784,0.097925
-0.595392,-0.451038
0.202304,-0.725519
0.601152,-0.862759
0.800576,-0.931380
-0.099712,-0.965690
0.450144,-0.982845
0.725072,-0.991422
0.862536,-0.995711
0.931268,-0.997856
0.965634,-0.998928
-0.017183,-0.999464
0.491409,-0.999732
0.245704,0.000134
-0.377148,-0.499933
-0.688574,-0.749966
-0.344287,0.125017
-0.172143,0.562508
0.413928,-0.218746
0.706964,-0.609373
0.853482,-0.804686
0.926741,-0.902343
0.463371,0.048828
0.231685,0.524414
0.615843,-0.237793
-0.192079,-0.618896
0.403961,-0.809448
-0.298020,-0.904724
